title;desc;long_desc;start_date;end_date;location_uid;link;img;keyword;location_name
Exposition Bruno Ansker;Photographe voyageur, Bruno Ansker rend hommage à la diversité culturelle à travers des portraits pris lors de ses périples et nous offre à voir la beauté…;;2024-11-19T20:00:00+0200;2024-11-19T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/exposition-bruno-ansker/;https://www.lathena.bzh/wp-content/uploads/2024/07/21-385x0-c-default.jpg;Expositions;
Romain Dubois “Una Bestia” | Concert;Romain Dubois est un pianiste, compositeur, interprète et ingénieur du son brestois. Véritable OVNI artistique, Una Bestia est une œuvre musicale et physique envoûtante et totale,…;;2024-11-24T20:00:00+0200;2024-11-24T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/romain-dubois-concert/;https://www.lathena.bzh/wp-content/uploads/2024/09/musique_romain-dubois-385x0-c-default.jpg;Musique;
William Pilet “normal n’existe pas” | One-man-show;Heureux soient les fêlés, car ils laisseront passer la lumière. Ce spectacle imprévisible au rythme endiablé est une véritable ode à la différence. William Pilet vous…;;2024-11-30T20:00:00+0200;2024-11-30T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/william-pilet-humour/;https://www.lathena.bzh/wp-content/uploads/2024/09/humour_William-Pilet-385x0-c-default.jpg;Humour;
Sahra Halgan | Concert;Sahra Halgan est une artiste iconique du Somaliland, pays de la corne d’Afrique indépendant depuis 1991, mais non reconnu par la communauté internationale. C’est pendant les…;;2024-12-08T20:00:00+0200;2024-12-08T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/sahra-halgan-concert/;https://www.lathena.bzh/wp-content/uploads/2024/09/musique_sahra-halgan-385x0-c-default.jpg;Musique;
Glow ! | Jeune public;Quelque part sur la planète SHINE!, habite Caniche Royal. Il aime ce qui brille intensément, comme Idole. Il occupe toutes ses journées à essayer de lui…;;2024-12-15T20:00:00+0200;2024-12-15T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/glow-spectacle-jeune-public/;https://www.lathena.bzh/wp-content/uploads/2024/09/JeuneP_glow-385x0-c-default.jpg;Jeune public;
La Boule – Festival Circonova | Cirque;Duo pour deux femmes imbriquées. C’est une marche à deux, l’une dessus, l’autre dessous. Même tenue et même coiffure, Liam Lelarge et Kim Marro explorent avec…;;2024-01-21T20:00:00+0200;2024-01-21T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/la-boule-cirque/;https://www.lathena.bzh/wp-content/uploads/2024/09/Cirque_La-Boule-385x0-c-default.jpg;Cirque;
Izo Fitzroy | Concert;Tout commence par une voix hors du commun. Puissante et émouvante. Bercée par le gospel, Izo FitzRoy est aujourd’hui l’une des voix les plus reconnaissables de…;;2024-01-26T20:00:00+0200;2024-01-26T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/izo-fitzroy-concert/;https://www.lathena.bzh/wp-content/uploads/2024/09/musique_izo-fitzroy-385x0-c-default.jpg;Blues;
Emile Londonien | Concert;Ce jeune groupe strasbourgeois issus du collectif Omezis reconnecte le jazz avec l’esprit du dance-floor.;;2024-02-23T20:00:00+0200;2024-02-23T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/emile-londonien-concert/;https://www.lathena.bzh/wp-content/uploads/2024/09/musique_emile-londonien-385x0-c-default.jpg;Blues;
Laura Calu “Senk” | One-woman-show;Selon le pouce levé ou baissé par la plèbe, la mise à mort n’est jamais très loin. Laura entre dans l’arène pour se battre contre les…;;2024-02-28T20:00:00+0200;2024-02-28T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/laura-calu-humour/;https://www.lathena.bzh/wp-content/uploads/2024/09/Humour_Laura-Calu-385x0-c-default.jpg;Humour;
Parapapel | Spectacle enfant;Dans un décor bleu, comme la mer, comme le ciel, deux danseurs se lancent dans un joyeux ballet avec un rouleau de papier : plier, déplier,…;;2024-03-02T20:00:00+0200;2024-03-02T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/parapapel-spectacle-enfant/;https://www.lathena.bzh/wp-content/uploads/2024/09/JeuneP_parapapel-385x0-c-default.jpg;Jeune public;
An Albatroz – Lukas Nedelec & Youen Bodros | Spectacle scolaire;Séance scolaire. Spectacle de contes à tiroirs. An Albatroz est un récit d’aventure filé à travers l’histoire romanesque de Jean-Marie Le Bris. Breton et capitaine de…;;2024-03-11T20:00:00+0200;2024-03-11T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/an-albatroz-spectacle-enfant/;;Jeune public;
Fest-Noz | Tekmao, Talec Noguet Quartet et Seim | Concert;Fest-Noz avec 3 groupes d'artistes : tekmao, talec noguet quartet et seim.;;2024-03-29T20:00:00+0200;2024-03-29T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/fest-noz-concert/;https://www.lathena.bzh/wp-content/uploads/2024/09/musique_festnoz-1-385x0-c-default.jpg;Musique;
Simon Cojean “La danse bretonne n’existe pas” | Humour;D'où vient la danse de Bretagne . Qu'a-t-elle de différent ou de commune avec les autres danse à travers le monde ? Qu'est-ce qu'on entend sous…;;2024-04-06T20:00:00+0200;2024-04-06T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/simon-cojean-humour/;https://www.lathena.bzh/wp-content/uploads/2024/09/humour_simon-cojeant-385x0-c-default.jpg;Humour;
Stagañ – Cercle celtique Korriged Is de Douarnenez | Danse;Stagañ fait surgir une vision vivante et contemporaine où s’enlacent mémoire et imaginaire. Prendre appui sur la danse bretonne, qui constitue le socle de Korriged Is,…;;2024-04-06T20:00:00+0200;2024-04-06T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/stagan-cercle-celtique-danse/;https://www.lathena.bzh/wp-content/uploads/2024/09/Danse_Stagan-385x0-c-default.jpg;Danse;
Pirate Patate | spectacle enfant;Pirate Patate est un spectacle enfant multimédia croisant le conte, la chanson, les musiques actuelles, le dessin, l’animation, la vidéo, le théâtre et le jeu d’ombres…;;2024-04-12T20:00:00+0200;2024-04-12T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/pirate-patate-spectacle-enfant/;https://www.lathena.bzh/wp-content/uploads/2024/09/JeuneP_pirate-patate-385x0-c-default.jpg;Jeune public;
Sylvain GirO et Le chant de la griffe | Concert;Un chant polyphonique sur la vie de Louise Michel. Institutrice, poétesse, romancière, féministe et révolutionnaire de la Commune de Paris en 1871, elle a connu un…;;2024-04-25T20:00:00+0200;2024-04-25T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/sylvain-giro-concert/;https://www.lathena.bzh/wp-content/uploads/2024/09/musique_Sylvain-Giro-385x0-c-default.jpg;Musique;
XY | Danse et musique live;Spectacle hybride, conçu par un quatuor de danseurs et de deux musiciens, qui aborde la danse dans sa pluralité.;;2024-05-16T20:00:00+0200;2024-05-16T22:00:00+0200;91086232;https://www.lathena.bzh/agenda/xy-danse/;https://www.lathena.bzh/wp-content/uploads/2024/09/Danse_XY-385x0-c-default.jpg;Danse;
